country_code, year, co2(tonnes), gdp(USD), pop_rel, pop_tot, electric_sources(Kwh)
IRQ,2002,86320877.25,,2.945827753,24931919,0
IRQ,2003,90786641.5,,2.818021457,25644499,0
IRQ,2004,113635003.1,36627901762.063,2.576587583,26313838,0
IRQ,2005,112980382.2,49954890353.2609,2.285938465,26922284,0
IRQ,2006,98181050.58,65140293687.5395,1.934347802,27448124,0
IRQ,2007,61491756.09,88840050497.0957,1.673193853,27911248,0
IRQ,2008,92167049.56,131613661510.475,1.685735606,28385746,0
IRQ,2009,103489093.1,111660855042.735,2.048283545,28973162,0
IRQ,2010,110985346.7,138461538461.538,2.618942811,29741976,0
IRQ,2011,132830074.4,185470085470.085,3.252703811,30725300,0
IRQ,2012,151092578.6,217807625616.475,3.720640652,31890011,0
IRQ,2013,163570399.8,234648370497.427,3.896253775,33157050,0
IRQ,2014,166368047.3,234648370506.003,3.714855313,34411951,0
IRQ,2015,167711898.4,177498577312.923,3.316223191,35572261,0
ISL,1961,1091574.84,253885656.329253,1.948719743,179029,0
ISL,1962,1197741.69,284916516.159537,1.853365244,182378,0
ISL,1963,1303997.69,340061650.119898,1.77978836,185653,0
ISL,1964,1307602.26,434267936.914583,1.777772399,188983,0
ISL,1965,1395538.26,523694949.370689,1.732678311,192286,0
ISL,1966,1494436.55,628893310.399926,1.693452457,195570,0
ISL,1967,1443140.55,621225962.154708,1.613441336,198751,0
ISL,1968,1593423.98,474399471.622359,1.36770413,201488,0
ISL,1969,1263693.69,414709311.35296,0.929223669,203369,2000000
ISL,1970,1388299.41,527496590.909091,0.524268808,204438,13000000
ISL,1971,1472123.18,671259090.909091,0.808703279,206098,13000000
ISL,1972,1482644.04,840914343.983685,1.463775579,209137,22000000
ISL,1973,1749745.5,1156175524.24276,1.509090126,212317,26000000
ISL,1974,1738046.79,1517467733.86693,1.352920811,215209,8000000
ISL,1975,1612905.86,1408989590.11061,1.27890789,217979,18000000
ISL,1976,1700695.44,1671998133.61146,0.992857359,220154,19000000
ISL,1977,1901977.54,2211828832.90592,0.744426487,221799,16000000
ISL,1978,1920100.82,2515601785.25322,0.780538211,223537,20000000
ISL,1979,1982233.27,2857724333.52241,0.978479646,225735,49000000
ISL,1980,1860971.32,3386502001.0005,1.058896411,228138,50000000
ISL,1981,1747037.37,3498247418.39927,1.140583261,230755,140000000
ISL,1982,1592799.41,3211446625.91588,1.336610409,233860,177000000
ISL,1983,1541450.79,2770107918.59211,1.32404443,236977,193000000
ISL,1984,1808593.42,2868747038.05488,1.06362548,239511,194000000
ISL,1985,1621400.06,2988537813.46594,0.787667614,241405,192000000
ISL,1986,1778981.77,3995619693.36467,0.732588891,243180,225000000
ISL,1987,1843485.99,5528616187.31449,1.095629101,245859,248000000
ISL,1988,1839451.45,6115814943.97173,1.566217581,249740,260000000
ISL,1989,1894882.59,5681096090.93682,1.238396064,252852,272000000
ISL,1990,2237420.56,6478459743.53079,0.777662199,254826,300000000
ISL,1991,2117704.28,6920116566.63214,1.15914942,257797,283000000
ISL,1992,2263016.39,7091625415.53786,1.256632077,261057,230000000
ISL,1993,2421023.49,6227928899.81539,1.016811928,263725,256000000
ISL,1994,2361911.91,6399064571.28805,0.866835947,266021,260000000
ISL,1995,2465117.75,7134341221.51683,0.542467998,267468,290000000
ISL,1996,2520135.12,7438183248.1203,0.539913017,268916,346000000
ISL,1997,2615622.63,7580988980.92217,0.819197091,271128,375000000
ISL,1998,2635456.44,8494094897.98938,1.070859043,274047,655000000
ISL,1999,2841273.75,8971608730.45387,1.209238786,277381,1136000000
ISL,2000,2933983.78,9003639602.62542,1.369192833,281205,1323000000
ISL,2001,2862684.17,8205357404.59802,1.329295255,284968,1451000000
ISL,2002,2987901.53,9294652008.41791,0.892596377,287523,1433000000
ISL,2003,2979691.74,11414055065.2466,0.69249762,289521,1406000000
ISL,2004,3101239.5,13834750404.9624,0.877936158,292074,1485000000
ISL,2005,2968905.33,16812530830.3841,1.582891978,296734,1662000000
ISL,2006,3147041.63,17216420304.9302,2.34742243,303782,2633000000
ISL,2007,3493947.41,21514962938.1001,2.530085489,311566,3580000000
ISL,2008,3794949.86,17905251722.895,1.859572171,317414,4038000000
ISL,2009,3731083.46,13164652470.4299,0.341241979,318499,4553000000
ISL,2010,3620931.2,13683689692.6583,-0.143903,318041,4465000000
ISL,2011,3486406.56,15158548262.7723,0.305468368,319014,4702000000
ISL,2012,3488686.34,14724078148.3168,0.532100735,320716,5209000000
ISL,2013,3481781.92,16033517403.2062,0.9458859,323764,5248000000
ISL,2014,3461844.02,17758050015.5425,1.112504755,327386,5247000000
ISL,2015,3536411.99,17389101639.0017,1.041940387,330815,5014000000
ISR,1961,7060774.67,3138500000,3.302448041,2185000,
ISR,1962,7932360.93,2510000000,4.824517533,2293000,
ISR,1963,8199565.49,2992333333.33333,3.681922745,2379000,
ISR,1964,9137252.33,3405333333.33333,3.95601647,2475000,
ISR,1965,12928838.58,3663333333.33333,3.493805136,2563000,
ISR,1966,13581387.17,3980000000,2.542509837,2629000,
ISR,1967,13527912.97,4030000000,4.317752921,2745000,
ISR,1968,13794166.61,4619000000,2.090919722,2803000,
ISR,1969,14800934.57,5329333333.33333,2.605781239,2877000,
ISR,1970,16559357.41,7073333333.33333,3.315976347,2974000,
ISR,1971,16218939.01,6735000000,3.14439276,3069000,0
ISR,1972,16890870.38,8805000000,2.541555492,3148000,0
ISR,1973,19261155.01,11365000000,4.046614977,3278000,0
ISR,1974,19368933.01,16397500000,2.975426108,3377000,0
ISR,1975,19540405.44,15413333333.3333,2.283471582,3455000,0
ISR,1976,19496680.29,15236250000,2.232491116,3533000,0
ISR,1977,19765842.15,17433000000,2.239108379,3613000,0
ISR,1978,21031577.7,16901764705.8824,2.108800589,3690000,0
ISR,1979,20864306.98,21589200000,2.568359473,3786000,0
ISR,1980,20984518.06,24248823529.4118,2.400950403,3878000,0
ISR,1981,21017483.48,25668421052.6316,1.991385694,3956000,0
ISR,1982,23854749.74,27934609053.4979,1.878107037,4031000,0
ISR,1983,23708847.1,31200693950.1779,1.819125877,4105000,0
ISR,1984,23498356.49,29262189631.6507,1.306891786,4159000,0
ISR,1985,24612813.53,27600861820.341,1.763630078,4233000,0
ISR,1986,26348076.54,34216514316.4404,1.547147598,4299000,0
ISR,1987,27068710.36,41106183368.8699,1.615171246,4369000,0
ISR,1988,29702336.41,50274157858.5277,1.65705755,4442000,0
ISR,1989,31394015.65,50076054059.6953,1.696469257,4518000,0
ISR,1990,35823058.99,59217144628.5091,3.094603009,4660000,0
ISR,1991,36148642.25,67793699706.0243,6.017008783,4949000,0
ISR,1992,42083020.26,75870773860.3554,3.455466899,5123000,0
ISR,1993,44234274.63,76250990071.0222,2.658091779,5261000,0
ISR,1994,47474499.67,86643876656.3714,2.589262849,5399000,0
ISR,1995,49865162.03,100384808554.445,2.668286957,5545000,0
ISR,1996,51935752,109995847354.075,2.616505943,5692000,0
ISR,1997,54863876.45,114692616976.866,2.498395043,5836000,0
ISR,1998,56009298.46,115932846767.19,2.28687869,5971000,0
ISR,1999,54754513.71,117111535135.396,2.546433887,6125000,0
ISR,2000,59519380.4,132343042699.826,2.642331913,6289000,0
ISR,2001,63022354.14,130756336638.372,2.357117299,6439000,10000000
ISR,2002,59299733.73,121123828570.222,2.014058394,6570000,11000000
ISR,2003,62414677.8,126965980105.839,1.805519759,6689700,12000000
ISR,2004,58679118.7,135477431950.022,1.767623642,6809000,11000000
ISR,2005,56524006.09,142528909909.308,1.762897661,6930100,11000000
ISR,2006,62149082.51,154034316621.033,1.767805874,7053700,10000000
ISR,2007,62799906.46,178959188676.03,1.776100869,7180100,10000000
ISR,2008,67980275.98,216105164994.426,1.776579106,7308800,16000000
ISR,2009,63860946.43,207468170790.631,2.390207338,7485600,75000000
ISR,2010,68286901.35,233995676087.698,1.82675241,7623600,139000000
ISR,2011,68594737.31,261468634287.095,1.848077862,7765800,272000000
ISR,2012,74784472.67,257180147032.142,1.846151321,7910500,451000000
ISR,2013,65997069.72,292636164056.027,1.866052895,8059500,543000000
ISR,2014,63550652.02,309558454690.917,1.919543799,8215700,908000000
ISR,2015,66095872.99,299813121135.458,1.981288976,8380100,1190000000
ITA,1961,124374896.6,44842760293.1924,0.668382874,50536350,2311000000
ITA,1962,146254985.3,50383891898.9911,0.67662299,50879450,2362000000
ITA,1963,164556237.4,57710743059.8341,0.729553242,51252000,2553000000
ITA,1964,175721078.4,63175417019.0094,0.8226237,51675350,2638000000
ITA,1965,189528379.4,67978153850.5191,0.842108617,52112350,2676000000
ITA,1966,213982260.2,73654870011.2757,0.777304407,52519000,3351000000
ITA,1967,234129740.5,81133120065.4202,0.723778173,52900500,3475000000
ITA,1968,249172160.4,87942231678.3505,0.631737253,53235750,3617000000
ITA,1969,269660969.1,97085082807.3751,0.566058509,53537950,3812000000
ITA,1970,296364545.9,113395315985.13,0.528877032,53821850,4228000000
ITA,1971,311049213.8,124672365792.759,0.466452872,54073490,4209000000
ITA,1972,328237544.9,145260039840.637,0.567712499,54381345,3807000000
ITA,1973,353349236.8,175492055795.417,0.678187648,54751406,3845000000
ITA,1974,358253084.2,199564489431.378,0.654388936,55110868,4245000000
ITA,1975,341052636.1,227695851126.928,0.597247219,55441001,3986000000
ITA,1976,365795688.4,224717278436.846,0.498851058,55718260,3812000000
ITA,1977,354417926.5,257596313364.055,0.424722057,55955411,3730000000
ITA,1978,371274154.2,315058323066.393,0.35631295,56155143,3811000000
ITA,1979,385255893.5,393677161500.816,0.289147208,56317749,3825000000
ITA,1980,386433438.6,477256775943.929,0.205999752,56433883,3960000000
ITA,1981,375300607.9,430702851303.015,0.12005432,56501675,3469000000
ITA,1982,366879550.4,427272645669.291,0.07408186,56543548,3521000000
ITA,1983,358409609.6,443042373788.883,0.036294637,56564074,3393000000
ITA,1984,364601606.3,437887689001.543,0.022350913,56576718,3472000000
ITA,1985,368982961.4,452217492140.757,0.028899939,56593071,3212000000
ITA,1986,363188187,640386352773.087,0.005449282,56596155,3683000000
ITA,1987,380099265.4,805713128174.485,0.01020512,56601931,3905000000
ITA,1988,385963000.4,891608957155.608,0.048320597,56629288,3995000000
ITA,1989,404742709.6,928661332204.347,0.075009005,56671781,3201000000
ITA,1990,439944101.6,1181222653522.95,0.083708573,56719240,3279000000
ITA,1991,440094422.4,1246220156079.29,0.069231189,56758521,3300000000
ITA,1992,439210414.2,1320161644933.23,0.067924433,56797087,3567000000
ITA,1993,431600973.5,1064958075550.63,0.061135853,56831821,3798000000
ITA,1994,425490635.3,1099216688280.5,0.020372074,56843400,3582000000
ITA,1995,451978906.6,1174662070605.02,0.001588562,56844303,3676000000
ITA,1996,444561573.8,1312426527795.21,0.028104408,56860281,4186000000
ITA,1997,449465620.7,1241879604365.62,0.05290695,56890372,4603000000
ITA,1998,460240327.6,1270052525928.4,0.028774016,56906744,5256000000
ITA,1999,464601452.9,1252023758789.69,0.016820844,56916317,5950000000
ITA,2000,470767746.9,1143829832319.88,0.045303631,56942108,6680000000
ITA,2001,476201869.1,1167012796420.58,0.056167601,56974100,7537000000
ITA,2002,477709338.5,1270712309429.7,0.148916429,57059007,8797000000
ITA,2003,491480723.9,1574145823927.77,0.444507313,57313203,10196000000
ITA,2004,495527786,1803226967966.23,0.647182705,57685327,11533000000
ITA,2005,495234014.9,1857524312896.41,0.491389108,57969484,12372000000
ITA,2006,489749969.4,1947919708944.93,0.300559689,58143979,13641000000
ITA,2007,480491585.7,2210292636189.43,0.504933687,58438310,14899000000
ITA,2008,468062059.9,2398856598798.89,0.662469253,58826731,16540000000
ITA,2009,415932393.3,2191241872742.43,0.45561345,59095365,20117000000
ITA,2010,424873161.2,2134017843247.16,0.307591222,59277417,25849000000
ITA,2011,413431505.5,2291991045770.29,0.171978291,59379449,37140000000
ITA,2012,391990364.4,2087077032435.15,0.26954124,59539717,50348000000
ITA,2013,363399902.1,2141315327318.21,1.159251117,60233948,59238000000
ITA,2014,348476240.1,2159133919743.77,0.917504096,60789140,62134000000
ITA,2015,355483213.9,1835899237320.04,-0.096376133,60730582,63368000000
JAM,1961,2127922.24,748028839.423211,1.375375269,1651073,
JAM,1962,2116989.67,777712445.751085,1.528350382,1676501,
JAM,1963,2395453.67,826690466.190676,1.606471182,1703651,
JAM,1964,4062246.8,897931401.371973,1.577431192,1730738,
JAM,1965,2988575.93,972140557.188856,1.478154802,1756511,
JAM,1966,3516013.64,1096738065.2387,1.357487805,1780518,
JAM,1967,3864153.07,1148025407.34604,1.272452271,1803319,
JAM,1968,3878511.91,1083883355.33421,1.2432659,1825879,
JAM,1969,4266895.91,1191287651.50606,1.294140478,1849662,
JAM,1970,4988585.05,1404776071.04284,1.394808112,1875642,
JAM,1971,5747240.31,1539865513.92891,1.515088303,1904276,103000000
JAM,1972,6282356.76,1875048859.93485,1.605712089,1935100,129000000
JAM,1973,8290418.19,1905917553.19149,1.633731649,1966974,205000000
JAM,1974,7594398.37,2375096249.03751,1.58050017,1998309,192000000
JAM,1975,8180778.56,2860411285.88714,1.475665232,2028016,201000000
JAM,1976,7275982.86,2966010229.8977,1.33954725,2055365,272000000
JAM,1977,7441049.68,3249697393.02607,1.231388541,2080831,303000000
JAM,1978,9111995,2644449232.29321,1.197892004,2105907,335000000
JAM,1979,8529581.94,2425033998.18676,1.268238422,2132785,279000000
JAM,1980,8445435.45,2679409453.23903,1.399630962,2162846,282000000
JAM,1981,7408571.07,2979061412.37229,1.563188761,2196921,278000000
JAM,1982,6214169.24,3293533288.42483,1.676238046,2234057,299000000
JAM,1983,6445105.93,3619294120.69144,1.672508183,2271736,361000000
JAM,1984,5140806.85,2373566957.49214,1.512882872,2306366,56000000
JAM,1985,5041945.06,2100223149.71396,1.255715704,2335510,50000000
JAM,1986,4547389.17,2754566176.20212,0.96517953,2358161,50000000
JAM,1987,5379323.82,3286987551.71597,0.72808195,2375393,71000000
JAM,1988,4525848.18,3828310734.97795,0.588399458,2389411,89000000
JAM,1989,6724544.04,4404970058.83786,0.586413803,2403464,93000000
JAM,1990,7527131.68,4592224067.37194,0.681766636,2419906,98000000
JAM,1991,7750598.13,4071219198.03601,0.799635479,2439334,47000000
JAM,1992,7710769.34,3530892749.02131,0.886263059,2461049,92000000
JAM,1993,8000275.38,5405097570.68897,0.951635185,2484581,127000000
JAM,1994,8190958.86,5419134875.33794,0.979737188,2509043,174000000
JAM,1995,9173406.4,6538840169.73126,0.978362092,2533711,205000000
JAM,1996,9687712.52,7368000000,0.978966837,2558637,253000000
JAM,1997,10068095.32,8375077442.97381,0.983138282,2583916,261000000
JAM,1998,9694035,8763219645.29332,0.961224966,2608873,205000000
JAM,1999,9958188.24,8851581632.65306,0.908211223,2632675,203000000
JAM,2000,10313989.68,8985352831.94058,0.83315911,2654701,205000000
JAM,2001,10576526.96,9194717835.99985,0.750594162,2674702,170000000
JAM,2002,10202488.8,9719017925.92929,0.676028327,2692845,62000000
JAM,2003,10666973.6,9430230564.4699,0.614260869,2709437,63000000
JAM,2004,10574223.28,10174664853.9476,0.573306846,2725015,103000000
JAM,2005,10350586.88,11243868485.7428,0.54850826,2740003,122000000
JAM,2006,11423418.48,11930171468.3796,0.524315914,2754407,129000000
JAM,2007,9617054.96,12799593017.7101,0.500486864,2768227,138000000
JAM,2008,10138434.84,13709402085.3206,0.491847719,2781876,102000000
JAM,2009,7754252.16,12120460872.8003,0.500600485,2795837,184000000
JAM,2010,7259598.88,13220556882.7046,0.521664591,2810460,180000000
JAM,2011,7797605.24,14444655299.8772,0.548898908,2825929,229000000
JAM,2012,7418189.08,14807086889.2099,0.571731466,2842132,284000000
JAM,2013,8038040.04,14262589157.7413,0.581564956,2858709,277000000
JAM,2014,7415325.84,13897804560.3487,0.572985316,2875136,268000000
JAM,2015,7697687.97,14187696311.3556,0.550974945,2891021,294000000
JOR,1961,977396.52,,4.288446361,973988,
JOR,1962,1046953.09,,3.695789962,1010658,
JOR,1963,1218953.08,,3.839139686,1050213,
JOR,1964,1240847.93,,4.849571343,1102399,
JOR,1965,1420413.65,599831979.837581,6.259234614,1173606,
JOR,1966,1581332.49,658078969.476337,7.661977432,1267062,
JOR,1967,1412996.5,631755810.697284,8.465631385,1378998,
JOR,1968,1503972.47,561187342.481098,8.421662039,1500163,
JOR,1969,1756788.47,698963875.66508,7.526346439,1617428,
JOR,1970,1555684.49,639596751.610193,6.225594794,1721323,
JOR,1971,1654434.19,678241388.966676,4.978162822,1809182,0
JOR,1972,1913597.57,788574628.955475,4.048786507,1883935,0
JOR,1973,2199567.86,943700547.778454,3.366740437,1948442,0
JOR,1974,2225305.01,1197454206.76808,2.997714214,2007735,0
JOR,1975,2489202.16,1363039399.62477,2.856503844,2065913,0
JOR,1976,2944596.08,1708734939.75904,2.734270536,2123180,0
JOR,1977,3153932.67,2096568478.59095,2.611766746,2179363,0
JOR,1978,3627347.07,2602748691.09948,2.652450813,2237943,0
JOR,1979,3776884.22,3271728271.72827,2.870845342,2303122,0
JOR,1980,4695815.47,3910036925.14267,3.199210184,2377995,0
JOR,1981,5825183.43,4384685230.02421,3.5880155,2464867,0
JOR,1982,6255686.95,4680567375.88653,3.924892461,2563534,0
JOR,1983,7299945.77,4920407601.21179,4.122077064,2671413,0
JOR,1984,8246872.42,4966710013.0039,4.14474902,2784463,0
JOR,1985,8421512.61,4993829194.12063,4.067259729,2900049,0
JOR,1986,9165052.32,6401380000,3.897136267,3015299,0
JOR,1987,9506018.58,6755599113.73707,3.790764583,3131796,0
JOR,1988,9177012.23,6277197435.2124,3.906416747,3256558,0
JOR,1989,9079754.1,4220945005.22102,4.2907544,3399330,0
JOR,1990,10247023.89,4160003917.43258,4.78353187,3565890,1000000
JOR,1991,9675813.98,4344250257.01278,5.313719152,3760496,1000000
JOR,1992,11983035.39,5311329067.37276,5.614585994,3977672,1000000
JOR,1993,11774021.43,5605841535.57512,5.475797133,4201555,1000000
JOR,1994,13249482.48,6237739516.24445,4.850139718,4410359,1000000
JOR,1995,13207729.04,6727446632.42009,3.967183054,4588843,1000000
JOR,1996,13826423.7,6928359238.36389,3.090048062,4732854,1000000
JOR,1997,14073593.99,7246188575.45839,2.414943174,4848541,3000000
JOR,1998,14251858.06,7912327362.48237,1.949182856,4943975,3000000
JOR,1999,14265372.84,8149106064.88011,1.760055747,5031762,3000000
JOR,2000,15200037.16,8460424400.56418,1.787101363,5122493,3000000
JOR,2001,15610452.11,8975689844.8519,1.834569219,5217336,8000000
JOR,2002,16420674.03,9582453032.44006,1.901746964,5317506,8000000
JOR,2003,16982038.16,10195660789.8449,2.167663534,5434030,9000000
JOR,2004,18669486.92,11411390409.0268,2.655147125,5580244,9000000
JOR,2005,20436098.57,12588665303.244,3.268279206,5765635,8000000
JOR,2006,20527441.92,15056929760.2257,3.843317915,5991540,9000000
JOR,2007,21436988.38,17110587447.1086,4.307743286,6255280,13000000
JOR,2008,20717915.44,22657662394.9553,4.702766143,6556478,12000000
JOR,2009,21336259.41,24537876123.688,5.009055408,6893260,10000000
JOR,2010,20614344.74,27133804244.3669,5.204766722,7261539,12000000
